2025-07-13 20:36:12.942 INFO: ===========VERIFYING SETTINGS===========
2025-07-13 20:36:12.942 INFO: MACE version: 0.3.13
2025-07-13 20:36:13.038 INFO: CUDA version: 12.4, CUDA device: 0
2025-07-13 20:36:13.264 INFO: ===========LOADING INPUT DATA===========
2025-07-13 20:36:13.265 INFO: Using heads: ['Default']
2025-07-13 20:36:13.266 INFO: Using the key specifications to parse data:
2025-07-13 20:36:13.266 INFO: Default: KeySpecification(info_keys={'energy': 'None', 'stress': 'None', 'virials': 'REF_virials', 'dipole': 'dipole', 'polarizability': 'susceptibility_tensor', 'head': 'head'}, arrays_keys={'forces': 'None', 'dipole_deriv': 'dipole_deriv', 'polarizability_deriv': 'raman_tensor'})
2025-07-13 20:36:13.266 INFO: =============    Processing head Default     ===========
2025-07-13 20:36:13.513 INFO: Training set 1/1 [energy: 0, stress: 0, virials: 0, dipole components: 0, polarizability: 320, head: 320, forces: 0, dipole_deriv: 0, polarizability_deriv: 320]
2025-07-13 20:36:13.515 INFO: Total Training set [energy: 0, stress: 0, virials: 0, dipole components: 0, polarizability: 320, head: 320, forces: 0, dipole_deriv: 0, polarizability_deriv: 320]
2025-07-13 20:36:13.515 INFO: No validation set provided, splitting training data instead.
2025-07-13 20:36:13.516 INFO: Using random 5% of training set for validation with indices saved in: ./valid_indices_123.txt
2025-07-13 20:36:13.518 INFO: Random Split Training set [energy: 0, stress: 0, virials: 0, dipole components: 0, polarizability: 304, head: 304, forces: 0, dipole_deriv: 0, polarizability_deriv: 304]
2025-07-13 20:36:13.518 INFO: Random Split Validation set [energy: 0, stress: 0, virials: 0, dipole components: 0, polarizability: 16, head: 16, forces: 0, dipole_deriv: 0, polarizability_deriv: 16]
2025-07-13 20:36:13.728 INFO: Test set 1/1 [energy: 0, stress: 0, virials: 0, dipole components: 0, polarizability: 320, head: 320, forces: 0, dipole_deriv: 0, polarizability_deriv: 320]
2025-07-13 20:36:13.730 INFO: Total Test set [energy: 0, stress: 0, virials: 0, dipole components: 0, polarizability: 320, head: 320, forces: 0, dipole_deriv: 0, polarizability_deriv: 320]
2025-07-13 20:36:13.730 INFO: Total number of configurations: train=304, valid=16, tests=[Default_Default: 320],
2025-07-13 20:36:13.731 INFO: Atomic Numbers used: [16, 34, 42, 74]
2025-07-13 20:36:13.732 INFO: Processing datasets for head 'Default'
2025-07-13 20:36:13.974 INFO: Combining 1 list datasets for head 'Default'
2025-07-13 20:36:13.987 INFO: Head 'Default' training dataset size: 304
2025-07-13 20:36:13.987 INFO: Computing average number of neighbors
2025-07-13 20:36:14.182 INFO: Average number of neighbors: 19.025185185185187
2025-07-13 20:36:14.182 INFO: During training the following quantities will be reported: dipoles, polarizability, dipole_deriv, polarizability_deriv
2025-07-13 20:36:14.182 INFO: ===========MODEL DETAILS===========
2025-07-13 20:36:14.184 INFO: Building model
2025-07-13 20:36:14.184 INFO: Message passing with 128 channels and max_L=2 (128x0e + 128x1o + 128x2e)
2025-07-13 20:36:14.184 INFO: 2 layers, each with correlation order: 3 (body order: 4) and spherical harmonics up to: l=3
2025-07-13 20:36:14.184 INFO: 8 radial and 5 basis functions
2025-07-13 20:36:14.184 INFO: Radial cutoff: 5.0 A (total receptive field for each atom: 10.0 A)
2025-07-13 20:36:14.184 INFO: Distance transform for radial basis functions: None
2025-07-13 20:36:14.184 INFO: Hidden irreps: 128x0e + 128x1o + 128x2e
2025-07-13 20:36:16.507 INFO: Total number of parameters: 1104272
2025-07-13 20:36:16.507 INFO: 
2025-07-13 20:36:16.507 INFO: ===========OPTIMIZER INFORMATION===========
2025-07-13 20:36:16.508 INFO: Using ADAM as parameter optimizer
2025-07-13 20:36:16.508 INFO: Batch size: 10
2025-07-13 20:36:16.508 INFO: Number of gradient updates: 60800
2025-07-13 20:36:16.508 INFO: Learning rate: 0.01, weight decay: 5e-07
2025-07-13 20:36:16.508 INFO: DipolePolarizabilityDerivLoss(dipole_weight=0.000, polarizability_weight=1.000, dipole_deriv_weight=0.000, polarizability_deriv_weight=0.000)
2025-07-13 20:36:16.514 WARNING: Cannot find checkpoint with tag 'MoWSSe_sus_ndata_all_subset_320_run-123' in './checkpoints'
2025-07-13 20:36:16.514 INFO: Using gradient clipping with tolerance=10.000
2025-07-13 20:36:16.514 INFO: 
2025-07-13 20:36:16.514 INFO: ===========TRAINING===========
2025-07-13 20:36:16.514 INFO: Started training, reporting errors on validation set
2025-07-13 20:36:16.514 INFO: Loss metrics on validation set
2025-07-13 20:36:19.064 INFO: Initial: head: Default, loss=16.4558, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.01 mDebye / A, RMSE_ALPHA_per_atom=   11.39, RMSE_ALPHA_DERIV=   12.28
2025-07-14 04:18:19.055 INFO: Epoch 467: head: Default, loss=0.0011, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.64
2025-07-14 04:19:18.279 INFO: Epoch 468: head: Default, loss=0.0012, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.66
2025-07-14 04:20:17.515 INFO: Epoch 469: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.63
2025-07-14 04:21:16.743 INFO: Epoch 470: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.62
2025-07-14 04:22:15.968 INFO: Epoch 471: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.62
2025-07-14 04:23:15.175 INFO: Epoch 472: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.64
2025-07-14 04:24:14.379 INFO: Epoch 473: head: Default, loss=0.0011, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.62
2025-07-14 04:25:13.594 INFO: Epoch 474: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.64
2025-07-14 04:26:12.824 INFO: Epoch 475: head: Default, loss=0.0011, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.63
2025-07-14 04:27:12.052 INFO: Epoch 476: head: Default, loss=0.0011, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.64
2025-07-14 04:28:11.280 INFO: Epoch 477: head: Default, loss=0.0011, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.66
2025-07-14 04:29:10.528 INFO: Epoch 478: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.67
2025-07-14 04:30:09.739 INFO: Epoch 479: head: Default, loss=0.0012, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.65
2025-07-14 04:31:08.949 INFO: Epoch 480: head: Default, loss=0.0012, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.64
2025-07-14 04:32:08.180 INFO: Epoch 481: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.61
2025-07-14 04:33:07.367 INFO: Epoch 482: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.61
2025-07-14 04:34:06.566 INFO: Epoch 483: head: Default, loss=0.0011, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.60
2025-07-14 04:35:05.755 INFO: Epoch 484: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.60
2025-07-14 04:36:04.977 INFO: Epoch 485: head: Default, loss=0.0011, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.61
2025-07-14 04:37:04.181 INFO: Epoch 486: head: Default, loss=0.0011, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.60
2025-07-14 04:38:03.398 INFO: Epoch 487: head: Default, loss=0.0011, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.59
2025-07-14 04:39:02.628 INFO: Epoch 488: head: Default, loss=0.0012, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.61
2025-07-14 04:40:01.836 INFO: Epoch 489: head: Default, loss=0.0011, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.62
2025-07-14 04:41:01.029 INFO: Epoch 490: head: Default, loss=0.0012, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.62
2025-07-14 04:42:00.231 INFO: Epoch 491: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.58
2025-07-14 04:42:59.423 INFO: Epoch 492: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.64
2025-07-14 04:43:58.613 INFO: Epoch 493: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.59
2025-07-14 04:44:57.828 INFO: Epoch 494: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.61
2025-07-14 04:45:57.025 INFO: Epoch 495: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.58
2025-07-14 04:46:56.212 INFO: Epoch 496: head: Default, loss=0.0012, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.57
2025-07-14 04:47:55.402 INFO: Epoch 497: head: Default, loss=0.0012, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.63
2025-07-14 04:48:54.610 INFO: Epoch 498: head: Default, loss=0.0011, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.60
2025-07-14 04:49:53.803 INFO: Epoch 499: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.58
2025-07-14 04:50:52.988 INFO: Epoch 500: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.63
2025-07-14 04:51:52.192 INFO: Epoch 501: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.61
2025-07-14 04:52:51.407 INFO: Epoch 502: head: Default, loss=0.0011, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.60
2025-07-14 04:53:50.612 INFO: Epoch 503: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.60
2025-07-14 04:54:49.806 INFO: Epoch 504: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.65
2025-07-14 04:55:49.035 INFO: Epoch 505: head: Default, loss=0.0011, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.61
2025-07-14 04:56:48.261 INFO: Epoch 506: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.65
2025-07-14 04:57:47.481 INFO: Epoch 507: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.64
2025-07-14 04:58:46.697 INFO: Epoch 508: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.62
2025-07-14 04:59:45.890 INFO: Epoch 509: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.64
2025-07-14 05:00:45.087 INFO: Epoch 510: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.61
2025-07-14 05:01:44.280 INFO: Epoch 511: head: Default, loss=0.0011, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.64
2025-07-14 05:02:43.472 INFO: Epoch 512: head: Default, loss=0.0011, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.61
2025-07-14 05:03:42.674 INFO: Epoch 513: head: Default, loss=0.0014, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    6.64
2025-07-14 05:04:41.885 INFO: Epoch 514: head: Default, loss=0.0011, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.58
2025-07-14 05:05:41.090 INFO: Epoch 515: head: Default, loss=0.0011, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.64
2025-07-14 05:06:40.303 INFO: Epoch 516: head: Default, loss=0.0011, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.64
2025-07-14 05:07:39.522 INFO: Epoch 517: head: Default, loss=0.0011, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.59
2025-07-14 05:08:38.713 INFO: Epoch 518: head: Default, loss=0.0011, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.60
2025-07-14 05:09:37.904 INFO: Epoch 519: head: Default, loss=0.0011, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.59
2025-07-14 05:10:37.117 INFO: Epoch 520: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.57
2025-07-14 05:11:36.334 INFO: Epoch 521: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.60
2025-07-14 05:12:35.530 INFO: Epoch 522: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.59
2025-07-14 05:13:34.745 INFO: Epoch 523: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.59
2025-07-14 05:14:33.939 INFO: Epoch 524: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.57
2025-07-14 05:15:33.134 INFO: Epoch 525: head: Default, loss=0.0012, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.56
2025-07-14 05:16:32.344 INFO: Epoch 526: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.58
2025-07-14 05:17:31.577 INFO: Epoch 527: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.59
2025-07-14 05:18:30.799 INFO: Epoch 528: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.60
2025-07-14 05:19:30.015 INFO: Epoch 529: head: Default, loss=0.0011, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.59
2025-07-14 05:20:29.212 INFO: Epoch 530: head: Default, loss=0.0012, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.59
2025-07-14 05:21:28.411 INFO: Epoch 531: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.60
2025-07-14 05:22:27.645 INFO: Epoch 532: head: Default, loss=0.0012, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.59
2025-07-14 05:23:26.883 INFO: Epoch 533: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.59
2025-07-14 05:24:26.097 INFO: Epoch 534: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.59
2025-07-14 05:25:25.331 INFO: Epoch 535: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.56
2025-07-14 05:26:24.557 INFO: Epoch 536: head: Default, loss=0.0011, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.59
2025-07-14 05:27:23.775 INFO: Epoch 537: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.57
2025-07-14 05:28:23.029 INFO: Epoch 538: head: Default, loss=0.0012, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.58
2025-07-14 05:29:22.258 INFO: Epoch 539: head: Default, loss=0.0011, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.57
2025-07-14 05:30:21.490 INFO: Epoch 540: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.57
2025-07-14 05:31:20.722 INFO: Epoch 541: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.61
2025-07-14 05:32:19.950 INFO: Epoch 542: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.58
2025-07-14 05:33:19.164 INFO: Epoch 543: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.61
2025-07-14 05:34:18.373 INFO: Epoch 544: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.61
2025-07-14 05:35:17.584 INFO: Epoch 545: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.55
2025-07-14 05:36:16.781 INFO: Epoch 546: head: Default, loss=0.0012, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.59
2025-07-14 05:37:15.976 INFO: Epoch 547: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.56
2025-07-14 05:38:15.159 INFO: Epoch 548: head: Default, loss=0.0011, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.55
2025-07-14 05:39:14.345 INFO: Epoch 549: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.56
2025-07-14 05:40:13.539 INFO: Epoch 550: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.56
2025-07-14 05:41:12.743 INFO: Epoch 551: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.57
2025-07-14 05:42:11.944 INFO: Epoch 552: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.56
2025-07-14 05:43:11.163 INFO: Epoch 553: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.55
2025-07-14 05:44:10.371 INFO: Epoch 554: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.57
2025-07-14 05:45:09.594 INFO: Epoch 555: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.58
2025-07-14 05:46:08.804 INFO: Epoch 556: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.08, RMSE_ALPHA_DERIV=    6.60
2025-07-14 05:47:08.011 INFO: Epoch 557: head: Default, loss=0.0012, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.09, RMSE_ALPHA_DERIV=    6.58
